date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
27/10/2024,NEW,Newcastle United,0,0,2024/2025,8758.125912,508.4542167,260.7802748,117.3931851,196.7706979,76.82304441,29.55513541,110.6077641,30.75416,00:07:12,00:11:42,00:11:52,00:07:18,00:00:03
28/10/2024,,,1,-2,2024/2025,4566.036598,98.63350965,41.71734524,16.08960576,84.5203146,21.13454103,5.519625527,59.89005037,29.0047,00:03:13,00:16:41,00:17:17,00:10:32,00:00:03
29/10/2024,,,2,-1,2024/2025,3115.994781,35.75952014,6.973958275,19.92254433,76.39261311,19.63219036,9.069311567,61.17001463,29.8251,00:02:47,00:16:28,00:17:11,00:09:05,00:00:02
30/10/2024,NEW,Newcastle United,0,0,2024/2025,7207.360425,483.303991,271.2989792,89.61598441,159.6983534,62.30499794,26.72776472,23.28113151,30.244835,00:00:44,00:00:33,00:17:57,00:19:32,00:00:54
31/10/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
01/11/2024,,,2,-2,2024/2025,3772.117139,129.9804118,42.56368488,15.43345248,146.8937295,48.16173015,14.78088733,67.12430118,29.11435,00:04:55,00:13:23,00:19:44,00:17:54,00:02:06
02/11/2024,,,3,-1,2024/2025,4041.388804,293.6225094,94.16833681,5.51070086,68.37076888,22.33032355,8.086037941,62.71366213,27.328,00:04:08,00:19:15,00:17:52,00:05:31,00:00:00
03/11/2024,MUN,Manchester United,0,0,2024/2025,6395.683063,439.2858873,202.7936875,123.9392051,116.6264801,34.13722553,12.45593601,39.66425486,31.982895,00:01:06,00:01:18,00:24:07,00:10:24,00:00:23
04/11/2024,,,1,-3,2024/2025,4280.251585,146.1372084,86.700917,52.4273913,62.73125723,17.85099809,2.402310136,56.53581204,30.3743,00:03:12,00:17:00,00:15:49,00:06:59,00:00:13
05/11/2024,,,2,-2,2024/2025,3211.503787,88.63778492,61.1437677,3.221583291,62.06270438,19.54444939,3.504495084,74.8012814,27.2502,00:11:36,00:23:52,00:15:05,00:06:21,00:00:00
06/11/2024,,,3,-1,2024/2025,3988.506059,98.57308801,61.60588573,3.248383825,60.61749326,13.22564904,4.417883624,67.57701501,27.2435,00:07:15,00:22:10,00:14:48,00:03:12,00:00:00
07/11/2024,NOA,Noah,0,0,2024/2025,8255.037395,622.2325195,300.9511232,87.09468675,173.4483607,59.10586292,20.81252575,65.60768837,30.55,00:02:15,00:09:44,00:25:57,00:21:59,00:00:53
08/11/2024,,,1,-2,2024/2025,5412.366338,201.7329607,67.38668902,40.73662112,106.7890955,35.37441771,7.883451169,90.82881985,30.7936,00:13:23,00:28:58,00:16:41,00:05:08,00:00:02
09/11/2024,,,2,-1,2024/2025,4372.022631,108.5867308,78.79469579,11.54990341,99.8265564,32.94483777,8.81234671,100.6410029,28.5208,00:18:06,00:31:04,00:18:22,00:05:52,00:00:03
10/11/2024,ARS,Arsenal,0,0,2024/2025,7176.139782,554.496485,280.0428341,121.4270133,161.3283284,63.76337285,21.97186405,65.18444131,31.97455,00:01:53,00:08:38,00:29:34,00:22:56,00:01:15
11/11/2024,,,1,-10,2024/2025,5517.010201,117.6972944,31.60995557,10.74744797,61.44150394,16.48419499,5.36402522,78.46047645,28.4749,00:06:57,00:20:13,00:19:29,00:09:03,00:00:00
12/11/2024,,,2,-10,2024/2025,6187.077874,238.8235141,44.27911099,26.35631473,202.0155164,62.66886018,13.12241306,124.5034428,29.73870833,00:07:32,00:33:35,00:32:42,00:22:56,00:00:03
13/11/2024,,,3,-10,2024/2025,2369.900801,253.0470293,127.7873718,37.85939954,19.63990264,9.280091409,7.364011041,59.31956939,29.61704333,00:07:24,00:10:39,00:10:18,00:02:39,00:00:04
14/11/2024,,,4,-9,2024/2025,6734.525828,325.8673756,115.0567661,36.70866557,97.30275083,36.76999571,8.447221075,87.50411335,30.0902,00:08:20,00:21:03,00:24:52,00:13:16,00:00:02
15/11/2024,,,5,-8,2024/2025,6801.803508,304.5597702,73.22939162,28.83225527,157.8059925,67.80038485,20.73215197,45.72701154,30.0083,00:01:40,00:03:58,00:20:16,00:19:37,00:01:04
16/11/2024,,,6,-7,2024/2025,5498.051017,414.5683511,267.1057884,130.7553115,149.2791201,59.39066664,18.10535927,78.09540588,32.5037,00:01:06,00:08:32,00:23:06,00:27:29,00:01:10
17/11/2024,,,7,-6,2024/2025,8489.726417,575.4527057,269.0703097,122.8528562,185.3020375,78.37593833,35.48568334,95.04223163,31.979,00:08:40,00:21:27,00:14:06,00:12:36,00:00:18
18/11/2024,,,8,-5,2024/2025,6394.784813,628.8531705,329.657846,121.1224579,172.1124935,67.6127106,15.17672693,84.11571898,30.857835,00:01:24,00:11:25,00:35:18,00:22:59,00:00:38
19/11/2024,,,9,-4,2024/2025,8414.38727,549.4440774,232.2997221,91.76820221,160.5525804,62.31839569,19.24159158,111.3700296,31.22603333,00:09:20,00:24:40,00:27:35,00:19:00,00:00:10
20/11/2024,,,10,-3,2024/2025,6306.36144,295.4267253,126.3565249,64.41683829,119.1127477,45.68379992,10.51489371,74.61820919,31.00632857,00:01:54,00:09:00,00:20:20,00:18:46,00:00:09
21/11/2024,,,10,-2,2024/2025,6015.4982,275.8590031,132.7604487,37.55479628,107.2423802,39.82396813,10.69537235,84.71880493,30.6222,00:05:32,00:16:38,00:21:54,00:12:45,00:00:06
22/11/2024,,,10,-1,2024/2025,3988.445187,351.3939888,65.1892745,37.15885148,87.17926137,28.509875,10.73908087,72.86699608,30.9177,00:10:14,00:22:09,00:16:51,00:07:47,00:00:00
23/11/2024,LEI,Leicester City,0,0,2024/2025,11404.94599,473.104652,269.9860565,120.1764833,192.9141709,77.29861691,30.71123548,156.4871086,31.03684,00:06:13,00:12:24,00:31:06,00:18:32,00:00:12
24/11/2024,,,1,-4,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
25/11/2024,,,2,-3,2024/2025,4279.391496,41.04550907,13.09783701,3.84032103,84.00532926,29.21904121,3.133628989,95.97398056,27.2916,00:14:32,00:25:25,00:15:56,00:04:45,00:00:05
26/11/2024,,,3,-2,2024/2025,5592.296526,0,46.03799174,2.487972474,131.7570394,40.96802375,9.904547922,139.065142,27.1115,00:18:54,00:36:03,00:30:59,00:15:13,00:00:17
27/11/2024,,,4,-1,2024/2025,5352.106228,34.85133753,36.17013246,23.0219644,73.90405854,22.02568352,6.043982691,91.77655081,29.9288,00:11:47,00:30:17,00:16:11,00:03:37,00:00:05
28/11/2024,HDH,Heidenheim,0,0,2024/2025,13752.19611,1011.79194,543.6297096,241.0864995,264.5675028,104.6984151,37.96956061,123.9044134,31.48494,00:12:49,00:08:34,00:06:12,00:11:00,00:02:26
29/11/2024,,,1,-2,2024/2025,5959.477141,92.27451836,60.34751071,26.32842915,138.963748,36.7077372,9.092557311,55.96856372,29.8956,00:02:28,00:12:27,00:20:27,00:18:25,00:02:34
30/11/2024,,,2,-1,2024/2025,4056.105986,69.07599612,59.40891783,16.98608596,69.22073181,23.21567978,6.533177336,60.43605829,28.6943,00:03:23,00:17:13,00:15:56,00:06:15,00:00:01
01/12/2024,AVL,Aston Villa,0,0,2024/2025,2495.957812,127.0983745,90.6152418,4.149520771,40.59539191,17.63240983,4.994537312,45.21351945,27.1775,00:03:54,00:06:00,00:07:13,00:01:41,00:00:00
02/12/2024,,,1,-2,2024/2025,3022.01725,90.18037331,31.55713054,18.95368076,65.40761431,22.14081078,7.039200878,77.31488563,29.5,00:10:05,00:22:35,00:15:11,00:07:13,00:00:01
03/12/2024,,,2,-1,2024/2025,4853.283229,111.7260965,22.56241428,11.32267019,69.41106805,8.059661152,3.904338958,79.00559169,29.2084,00:08:04,00:18:37,00:18:29,00:05:01,00:00:01
04/12/2024,SOU,Southampton,0,0,2024/2025,7059.441852,345.0586552,115.4758202,17.15091367,123.1177748,53.10693242,20.42982171,105.6265383,28.75856667,00:15:07,00:29:55,00:24:56,00:12:29,00:00:39
05/12/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
06/12/2024,,,2,-2,2024/2025,4927.523664,340.185391,144.7493941,8.866810396,138.0068269,26.82488062,7.827620103,88.89613019,27.56894167,00:07:44,00:22:07,00:24:54,00:24:21,00:00:05
07/12/2024,,,3,-1,2024/2025,5779.427334,47.69331072,33.51466135,14.53943526,146.8211453,54.85250551,18.8432162,119.6688263,29.36962333,00:19:17,00:36:04,00:21:17,00:16:18,00:00:04
08/12/2024,TOT,Tottenham Hotspur,0,0,2024/2025,11751.11731,853.9654574,458.0516034,225.1343709,243.4085193,102.3741035,40.5144002,129.2942415,31.57944,00:13:30,00:06:05,00:24:22,00:07:27,00:00:37
09/12/2024,,,1,-3,2024/2025,1169.998032,69.95180772,58.70444515,38.9253626,36.44884379,4.958487725,2.597486514,6.153799112,31.35253333,00:01:25,00:01:28,00:02:52,00:02:27,00:00:06
10/12/2024,,,2,-2,2024/2025,6822.139637,97.64715221,9.569134121,8.150968583,154.7250995,37.52949011,8.436379742,87.68024518,29.0498,00:07:04,00:20:18,00:24:43,00:15:55,00:00:30
11/12/2024,,,3,-1,2024/2025,3949.28699,73.49162951,9.646989114,8.652632557,92.4026749,20.84463184,6.303612985,66.69140754,28.8562,00:07:29,00:20:41,00:15:00,00:06:35,00:00:20
12/12/2024,AST,Astana,0,0,2024/2025,7031.352445,494.391594,174.0896989,52.85135417,151.9488435,56.2841633,19.41088522,40.55693183,30.93647976,00:01:14,00:01:16,00:28:04,00:23:38,00:00:48
13/12/2024,,,1,-2,2024/2025,5429.572392,213.5823895,93.87244902,12.40183802,144.2118758,52.87292928,15.91739436,91.70390687,28.18930667,00:06:44,00:21:43,00:17:18,00:10:28,00:00:07
14/12/2024,,,2,-1,2024/2025,3578.095722,0,16.94102501,23.91111243,88.64519137,24.85860852,9.045848125,103.9123052,31.2778,00:44:52,00:29:16,00:18:22,00:08:54,00:00:04
15/12/2024,BRE,Brentford,0,0,2024/2025,15653.2508,970.2285998,506.2932042,231.324837,326.7361738,119.5755682,41.82170342,141.279811,31.64074,00:12:54,00:11:48,00:20:02,00:18:28,00:02:26
16/12/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
17/12/2024,,,2,-2,2024/2025,7552.162892,230.7763187,67.11745503,0.787558907,178.6180782,51.19422818,13.01325812,105.8431593,26.9652,00:08:43,00:31:27,00:32:29,00:09:55,00:00:01
18/12/2024,,,3,-1,2024/2025,4601.177278,258.8681813,75.03389541,2.891225098,77.31515186,32.13647109,11.76503529,64.26977837,27.0763,00:09:05,00:14:47,00:17:22,00:06:04,00:00:01
19/12/2024,SHA,Shamrock Rovers,0,0,2024/2025,3642.434691,496.0353406,213.0536105,72.11813969,74.71205699,26.59149614,8.86968068,54.21761218,30.08320119,00:03:39,00:09:07,00:18:31,00:06:09,00:00:01
20/12/2024,,,1,-2,2024/2025,6444.635014,111.7059937,80.85112558,21.76194338,89.39727206,25.8030037,1.810771581,90.4595874,29.017,00:11:54,00:28:42,00:23:21,00:09:59,00:00:00
21/12/2024,,,2,-1,2024/2025,4131.525236,111.4880893,42.58788676,8.744687886,53.169027,4.601777982,0.630015529,43.64061844,27.8668,00:07:59,00:08:19,00:07:27,00:03:02,00:00:01
22/12/2024,EVE,Everton,0,0,2024/2025,6235.00907,378.443936,203.6548246,95.21040454,114.4268117,51.31979482,15.63828815,56.65172269,31.1714519,00:03:19,00:09:27,00:26:28,00:17:01,00:00:13
23/12/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
24/12/2024,,,2,-2,2024/2025,4001.376035,134.7712942,66.91070145,0,59.29695347,22.24920679,10.18989506,81.56458099,26.52818,00:15:25,00:27:16,00:14:54,00:05:00,00:00:00
25/12/2024,,,3,-1,2024/2025,3872.4608,134.3982772,64.1382266,13.31410253,64.92414383,29.49368918,9.028798826,82.25732092,28.6846,00:15:19,00:27:54,00:13:21,00:04:48,00:00:00
26/12/2024,FUL,Fulham,0,0,2024/2025,9008.184763,802.6416482,334.7188455,132.8385823,232.4391438,95.78363801,36.36134625,66.5342366,30.70784333,00:02:39,00:10:02,00:09:38,00:20:46,00:00:43
27/12/2024,,,1,-3,2024/2025,2908.759541,61.17414945,31.44057776,28.05688494,16.24381317,2.862023632,0,47.79619487,30.73089524,00:07:46,00:12:42,00:09:23,00:00:41,00:00:06
28/12/2024,,,2,-2,2024/2025,6376.215856,188.6797671,70.76768297,10.20795909,180.4536738,50.47248581,11.98932342,91.10962586,28.13243833,00:03:22,00:19:31,00:26:52,00:16:40,00:00:06
29/12/2024,,,3,-1,2024/2025,5616.53076,361.9023689,150.5166253,6.209318947,97.80882759,29.21308602,7.109877348,91.29636252,27.50788333,00:08:10,00:25:30,00:21:52,00:06:59,00:00:00
30/12/2024,IPS,Ipswich Town,0,0,2024/2025,6788.606679,368.6166746,167.9327951,53.967891,176.292503,63.2551096,24.62594543,97.0383281,30.90196,00:03:04,00:16:44,00:19:40,00:18:25,00:00:20
31/12/2024,,,1,-4,2024/2025,4531.80628,58.01994575,39.00870241,1.613252488,103.8797335,43.56287659,12.98126758,75.37738681,27.1019,00:08:00,00:20:37,00:15:39,00:06:37,00:00:04
01/01/2025,,,2,-3,2024/2025,2681.266481,13.52580525,19.37866651,1.755941725,72.13291674,27.6222357,4.453035234,65.42323685,27.1768,00:09:46,00:17:59,00:19:22,00:06:30,00:00:14
02/01/2025,,,3,-2,2024/2025,4381.823964,86.57397706,78.25123068,18.6279051,71.36837741,26.53630222,9.375876683,81.02624898,28.7764,00:12:43,00:24:44,00:15:44,00:04:18,00:00:01
03/01/2025,,,4,-1,2024/2025,6754.054957,467.1708796,113.6909237,20.28087246,98.28772724,17.38333781,2.051878731,79.93508008,29.28653333,00:07:42,00:19:08,00:27:58,00:14:36,00:00:11
04/01/2025,CRY,Crystal Palace,0,0,2024/2025,5794.546512,368.8734089,150.6109772,41.3954412,176.5571838,70.28261944,28.26430942,41.04140147,30.08656,00:01:11,00:01:11,00:12:42,00:17:40,00:00:46
05/01/2025,,,1,-6,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
06/01/2025,,,2,-5,2024/2025,3483.833771,244.4664807,171.2005044,22.94177592,55.75606089,19.09057897,6.874484684,77.50507296,28.247985,00:10:47,00:18:27,00:17:48,00:05:33,00:00:06
07/01/2025,,,3,-4,2024/2025,2858.404149,12.01409322,59.10998624,0,55.22402467,25.58961486,10.25586216,107.4305883,26.52148,00:46:30,00:24:40,00:16:47,00:07:01,00:00:06
08/01/2025,,,4,-3,2024/2025,6656.915887,567.2572946,146.7111821,31.84057985,145.9970861,40.73203413,9.527422646,102.948329,28.9347,00:10:53,00:28:52,00:25:50,00:07:08,00:00:01
09/01/2025,,,5,-2,2024/2025,7717.601369,248.913696,113.1505303,30.39859641,117.9918968,24.90696929,3.057522403,112.5895621,29.6932,00:16:44,00:30:42,00:19:19,00:05:34,00:00:02
10/01/2025,,,6,-1,2024/2025,6774.159423,449.6511753,176.3078175,73.11409903,120.8380134,34.82719835,9.620941148,96.3433306,31.5535,00:06:34,00:22:40,00:20:47,00:07:15,00:00:03
11/01/2025,MOR,Morecambe,0,0,2024/2025,9222.131679,404.5122197,198.284786,62.21437322,180.5418482,76.10329397,30.26639443,110.5983507,30.30756,00:07:09,00:12:07,00:08:51,00:09:25,00:00:17
12/01/2025,,,1,-2,2024/2025,5649.698118,129.0862656,82.83192007,46.42412039,145.2448565,51.51858763,12.21681011,76.00285004,30.6199,00:01:22,00:08:25,00:17:13,00:22:20,00:00:08
13/01/2025,,,2,-1,2024/2025,3863.982185,76.69159306,52.71445226,8.095122773,90.88501151,34.69607175,10.42952589,72.35653657,27.5834,00:09:23,00:22:44,00:17:50,00:08:34,00:00:00
14/01/2025,BOU,AFC Bournemouth,0,0,2024/2025,9578.680355,540.2915946,251.6451841,97.43489459,171.7054817,72.45853782,26.02116987,116.7606073,30.81689333,00:08:53,00:16:07,00:09:39,00:09:59,00:00:11
15/01/2025,,,1,-5,2024/2025,7730.363276,228.8878859,66.91566239,33.76924519,230.6697349,88.79946379,29.9804955,98.49974641,30.2727,00:04:04,00:22:44,00:22:59,00:24:59,00:00:08
16/01/2025,,,2,-4,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
17/01/2025,,,3,-3,2024/2025,5516.407877,259.331253,98.73662461,60.19438893,107.7391655,40.03670531,11.46043351,82.46784466,30.9508,00:05:32,00:19:18,00:21:34,00:09:36,00:00:03
18/01/2025,,,4,-2,2024/2025,4069.877059,126.0259933,44.11813463,20.82446934,33.03006904,3.178387878,0,38.49716669,29.4275,00:09:13,00:06:49,00:08:44,00:01:54,00:00:01
19/01/2025,,,5,-1,2024/2025,5492.41704,179.317962,90.97041042,22.1204777,72.82468553,20.52637003,4.662674198,94.93682931,28.97516667,00:17:24,00:33:50,00:13:56,00:02:43,00:00:01
20/01/2025,WOL,Wolverhampton Wanderers,0,0,2024/2025,3637.334122,45.05033502,50.88997572,57.9630167,112.0685676,47.43639334,18.48073281,55.14088347,31.7043619,00:04:50,00:13:52,00:17:52,00:07:33,00:00:09
21/01/2025,,,1,-4,2024/2025,5420.434623,287.142445,147.8566681,58.28715943,119.8607841,36.82902125,10.06882117,74.4883117,30.6203,00:01:45,00:13:03,00:22:35,00:16:03,00:00:01
22/01/2025,,,2,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
23/01/2025,,,3,-2,2024/2025,7006.912748,218.1754861,12.18260203,7.002075877,117.7037338,33.9504956,12.2820787,100.6674823,28.6993,00:12:03,00:31:46,00:20:00,00:11:45,00:00:01
24/01/2025,,,4,-1,2024/2025,6015.446709,197.9579571,61.94522954,7.456455346,119.1500316,32.97255895,9.48223214,97.48997953,27.6657,00:08:19,00:29:58,00:23:26,00:11:12,00:00:00
25/01/2025,MCI,Manchester City,0,0,2024/2025,8792.5845,980.6660392,439.7257921,172.6519564,154.9980712,73.36450066,31.67082562,48.65347546,31.61391333,00:02:22,00:08:39,00:12:46,00:23:24,00:00:53
26/01/2025,,,1,-8,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
27/01/2025,,,2,-7,2024/2025,5473.430629,191.3178857,29.25920696,16.22243584,131.1020269,31.66195723,10.18308333,89.12542462,29.7239,00:07:55,00:26:11,00:22:42,00:19:35,00:00:01
28/01/2025,,,3,-6,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
29/01/2025,,,4,-5,2024/2025,6619.133235,608.5882476,143.1412973,1.283505028,147.2502903,55.91885782,18.7540242,91.02828165,27.0108,00:05:10,00:16:21,00:28:13,00:20:53,00:00:06
30/01/2025,,,5,-4,2024/2025,8043.710667,667.68672,247.4954387,26.99423105,185.6376238,61.07804208,16.33424578,140.3638699,28.4491,00:07:02,00:27:31,00:42:39,00:24:15,00:00:02
31/01/2025,,,6,-3,2024/2025,6161.556982,180.5742275,27.64312596,0,134.1564688,48.83988212,17.02760139,107.6453048,25.6431,00:14:46,00:37:51,00:25:10,00:06:08,00:00:00
01/02/2025,,,7,-2,2024/2025,5830.891897,130.6270054,84.85610634,29.73610233,148.5900084,54.08917669,14.32232373,147.9687999,29.926875,00:20:43,00:34:10,00:28:55,00:13:24,00:00:08
02/02/2025,,,8,-1,2024/2025,3337.972252,148.7438302,80.85266938,14.52263617,96.68798236,28.29920152,10.95323625,69.72195564,28.35198333,00:07:13,00:17:03,00:16:57,00:08:06,00:00:01
03/02/2025,WHU,West Ham United,0,0,2024/2025,12331.01779,936.242657,513.1866481,211.8921449,263.7749179,110.0898888,43.41148012,83.28362711,31.72444,00:03:10,00:13:02,00:06:46,00:21:23,00:02:16
04/02/2025,,,1,-4,2024/2025,4177.547377,115.6452199,141.743862,41.04202964,53.86279447,19.64912622,9.21810304,47.93766588,30.65525,00:03:24,00:10:48,00:14:17,00:02:42,00:00:01
05/02/2025,,,2,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
06/02/2025,,,3,-2,2024/2025,7044.924951,315.2880558,51.22683252,20.11930177,134.3510672,38.13363553,12.85967915,89.55204481,29.0292,00:05:44,00:21:16,00:19:53,00:19:16,00:00:03
07/02/2025,,,4,-1,2024/2025,3593.296987,246.6142903,89.75553804,26.91680278,46.28783767,11.52829804,2.460328874,73.52158359,29.0198,00:07:15,00:22:36,00:15:08,00:02:59,00:00:02
08/02/2025,BHA,Brighton & Hove Albion,0,0,2024/2025,8460.113451,484.0533337,172.6230467,52.30826786,139.4802026,62.09972631,23.17217893,92.3214106,31.2335,00:08:13,00:22:52,00:17:43,00:13:17,00:00:31
09/02/2025,,,1,-5,2024/2025,5973.634928,152.293977,53.66206946,8.313950826,198.5858378,69.53302944,19.995056,72.70107846,27.72953333,00:01:40,00:11:22,00:17:26,00:25:10,00:00:24
10/02/2025,,,2,-4,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
11/02/2025,,,3,-3,2024/2025,6504.847584,334.5659626,132.5218014,28.55575446,148.9432924,46.92544586,12.29094596,99.44010711,28.4816,00:08:14,00:23:19,00:20:49,00:08:07,00:00:02
12/02/2025,,,4,-2,2024/2025,6552.956398,268.7868612,148.5751099,67.46654529,158.2430801,43.5992785,11.80859993,130.4396399,30.57381333,00:19:18,00:43:30,00:31:03,00:09:45,00:00:24
13/02/2025,,,5,-1,2024/2025,4706.218135,28.01523043,1.694275433,2.960992554,121.1980778,40.56787276,10.60838568,94.40323918,26.9177,00:17:14,00:23:12,00:12:38,00:05:16,00:00:10
14/02/2025,BHA,Brighton & Hove Albion,0,0,2024/2025,5771.444638,728.4660692,305.6315126,112.1568968,115.5755191,42.79906857,14.12733279,54.35963408,30.180125,00:03:10,00:08:32,00:21:09,00:09:55,00:00:06
15/02/2025,,,1,-7,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
16/02/2025,,,2,-6,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
17/02/2025,,,3,-5,2024/2025,7301.824049,752.0049588,72.37859995,2.75284912,109.8208032,35.20307168,6.856709083,95.06969583,27.0818,00:07:51,00:16:34,00:24:48,00:14:20,00:00:03
18/02/2025,,,4,-4,2024/2025,3176.364698,0,30.96429003,26.78820901,142.0899403,48.72413191,18.80683594,98.6667945,30.9225,00:26:36,00:26:13,00:18:35,00:14:52,00:00:29
19/02/2025,,,5,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
20/02/2025,,,6,-2,2024/2025,7119.253572,168.1902162,92.83192364,32.65989979,93.40319351,24.84776727,4.80641954,90.85104343,30.0393,00:11:13,00:27:53,00:24:10,00:10:32,00:00:01
21/02/2025,,,7,-1,2024/2025,4062.281285,113.9310374,63.92384628,38.75855112,85.1926877,29.7536679,9.422456115,80.15527937,30.6663,00:09:32,00:28:47,00:17:08,00:07:44,00:00:01
22/02/2025,AVL,Aston Villa,0,0,2024/2025,5778.224429,235.0796744,119.9933274,51.7216428,125.3587303,46.67053488,17.05993379,29.64415436,30.2133881,00:01:25,00:00:59,00:13:24,00:13:50,00:00:55
23/02/2025,,,1,-2,2024/2025,4078.965587,140.3631984,64.1954846,14.87521547,84.48131046,30.16373452,9.349193355,78.61607994,28.4842,00:09:37,00:27:58,00:15:41,00:06:38,00:00:01
24/02/2025,,,2,-1,2024/2025,3070.202878,25.04384094,0,14.90634424,96.70339568,30.94649912,8.862085077,78.54165247,29.8401,00:09:31,00:24:05,00:19:22,00:11:22,00:00:18
25/02/2025,SOU,Southampton,0,0,2024/2025,12338.87035,833.6730325,389.3703775,136.4199409,281.5750988,99.50228529,36.20482346,135.8247985,30.49886,00:09:57,00:13:01,00:22:53,00:21:20,00:01:35
26/02/2025,,,1,-8,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
27/02/2025,,,2,-7,2024/2025,7405.11567,473.5836199,102.1123194,17.274605,189.833169,57.8349572,12.48829946,84.07580883,28.71565333,00:02:26,00:16:05,00:30:27,00:22:39,00:00:09
28/02/2025,,,3,-6,2024/2025,7370.23549,407.7892283,40.61097684,17.51984225,94.70076231,13.15911791,0.413720471,73.06991441,29.141,00:08:33,00:17:08,00:29:04,00:18:41,00:00:15
01/03/2025,,,4,-5,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
02/03/2025,,,5,-4,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
03/03/2025,,,6,-3,2024/2025,6302.533331,148.8972485,50.083758,7.972812238,177.4906163,54.07115476,12.60070441,106.8713254,27.59356667,00:08:06,00:33:12,00:33:07,00:12:06,00:00:01
04/03/2025,,,7,-2,2024/2025,6607.976423,309.5921623,181.8506339,60.62202786,148.5513713,39.28858652,9.033429719,156.6122521,29.81684667,00:21:09,00:37:25,00:29:27,00:08:57,00:00:02
05/03/2025,,,8,-1,2024/2025,4504.818356,209.9379103,80.98559169,19.41920557,123.9805063,39.12825749,11.92635438,77.08347192,28.67615,00:02:10,00:11:38,00:16:39,00:10:30,00:00:17
06/03/2025,FCK,København,0,0,2024/2025,3218.229847,244.5332852,264.91059,107.4825301,78.18583681,35.76163648,11.99593625,26.96457417,31.49356667,00:00:53,00:00:47,00:01:19,00:01:04,00:00:00
07/03/2025,,,1,-2,2024/2025,4087.219531,155.3927282,72.50432371,24.29500072,62.8905709,9.378313666,1.592006637,44.40710972,29.4382,00:05:53,00:09:00,00:10:57,00:02:36,00:00:00
08/03/2025,,,2,-1,2024/2025,3613.665318,11.00792234,49.4355179,17.22884997,55.59625331,13.11474208,4.203402189,67.63797093,28.7422,00:06:15,00:22:39,00:17:45,00:04:52,00:00:04
09/03/2025,LEI,Leicester City,0,0,2024/2025,5997.883275,151.5220346,116.4768591,69.58109833,107.1592252,48.58622204,17.91489453,48.04405798,30.5180281,00:02:57,00:10:36,00:12:34,00:11:26,00:00:11
10/03/2025,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
11/03/2025,,,2,-2,2024/2025,5584.006613,74.21621422,28.02996686,11.86337803,154.4618668,50.25664217,14.30032859,100.6607398,28.7746,00:11:37,00:28:22,00:22:19,00:12:41,00:00:03
12/03/2025,,,3,-1,2024/2025,5382.410857,110.8294133,31.89147962,11.43915616,137.4051164,45.05458053,13.47386102,93.26899756,29.0588,00:09:20,00:22:02,00:16:04,00:06:54,00:00:00
13/03/2025,FCK,København,0,0,2024/2025,4621.085135,336.4051641,117.58853,36.27348285,122.1174678,52.59043523,23.68785638,18.90735871,29.96643333,00:01:07,00:01:02,00:10:26,00:16:14,00:02:24
14/03/2025,,,1,-2,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
