sessionDate,seasonName,metric,category,value
22/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
22/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.3225806451612903
22/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.093
22/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
22/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.193333333
22/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.3225806451612903
22/12/2023,2023/2024,subjective_baseline_composite,subjective,0.1703333333333333
23/12/2023,2023/2024,bio_baseline_completeness,bio,0
23/12/2023,2023/2024,bio_baseline_composite,bio,
23/12/2023,2023/2024,emboss_baseline_score,total,0.062111111
23/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
23/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
23/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.3225806451612903
23/12/2023,2023/2024,sleep_baseline_composite,sleep,0.17200000000000001
23/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.048387097
23/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.29
23/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.3225806451612903
23/12/2023,2023/2024,subjective_baseline_composite,subjective,0.092666667
24/12/2023,2023/2024,bio_baseline_completeness,bio,0
24/12/2023,2023/2024,bio_baseline_composite,bio,
24/12/2023,2023/2024,emboss_baseline_score,total,
24/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
24/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
24/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
24/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
24/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
24/12/2023,2023/2024,sleep_baseline_composite,sleep,
24/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
24/12/2023,2023/2024,soreness_baseline_composite,soreness,
24/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
24/12/2023,2023/2024,subjective_baseline_composite,subjective,
25/12/2023,2023/2024,bio_baseline_completeness,bio,0
25/12/2023,2023/2024,bio_baseline_composite,bio,
25/12/2023,2023/2024,emboss_baseline_score,total,-0.102160494
25/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.10526315789473684
25/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.18
25/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
25/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
25/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.47368421052631576
25/12/2023,2023/2024,sleep_baseline_composite,sleep,0.067222222
25/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.2236842105263158
25/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.953333333
25/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.47368421052631576
25/12/2023,2023/2024,subjective_baseline_composite,subjective,0.06462963
26/12/2023,2023/2024,bio_baseline_completeness,bio,0
26/12/2023,2023/2024,bio_baseline_composite,bio,
26/12/2023,2023/2024,emboss_baseline_score,total,-0.028444444
26/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
26/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
26/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
26/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
26/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.16129032258064516
26/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.212
26/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
26/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.195
26/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.16129032258064516
26/12/2023,2023/2024,subjective_baseline_composite,subjective,0.092666667
27/12/2023,2023/2024,bio_baseline_completeness,bio,0
27/12/2023,2023/2024,bio_baseline_composite,bio,
27/12/2023,2023/2024,emboss_baseline_score,total,
27/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
27/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
27/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
27/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
27/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
27/12/2023,2023/2024,sleep_baseline_composite,sleep,
27/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
27/12/2023,2023/2024,soreness_baseline_composite,soreness,
27/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
27/12/2023,2023/2024,subjective_baseline_composite,subjective,
28/12/2023,2023/2024,bio_baseline_completeness,bio,0
28/12/2023,2023/2024,bio_baseline_composite,bio,
28/12/2023,2023/2024,emboss_baseline_score,total,-0.262726608
28/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.18421052631578946
28/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,-0.108571429
28/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
28/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
28/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.47368421052631576
28/12/2023,2023/2024,sleep_baseline_composite,sleep,-0.402222222
28/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.25
28/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.826
28/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.47368421052631576
28/12/2023,2023/2024,subjective_baseline_composite,subjective,-0.099259259
29/12/2023,2023/2024,bio_baseline_completeness,bio,0
29/12/2023,2023/2024,bio_baseline_composite,bio,
29/12/2023,2023/2024,emboss_baseline_score,total,-0.005538194
29/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
29/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
29/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
29/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
29/12/2023,2023/2024,sleep_baseline_completeness,sleep,0.42105263157894735
29/12/2023,2023/2024,sleep_baseline_composite,sleep,0.11937500000000001
29/12/2023,2023/2024,soreness_baseline_completeness,soreness,0.23684210526315788
29/12/2023,2023/2024,soreness_baseline_composite,soreness,-0.874444444
29/12/2023,2023/2024,subjective_baseline_completeness,subjective,0.42105263157894735
29/12/2023,2023/2024,subjective_baseline_composite,subjective,0.3427083333333333
30/12/2023,2023/2024,bio_baseline_completeness,bio,0
30/12/2023,2023/2024,bio_baseline_composite,bio,
30/12/2023,2023/2024,emboss_baseline_score,total,
30/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
30/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
30/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
30/12/2023,2023/2024,sleep_baseline_composite,sleep,
30/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
30/12/2023,2023/2024,soreness_baseline_composite,soreness,
30/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
30/12/2023,2023/2024,subjective_baseline_composite,subjective,
31/12/2023,2023/2024,bio_baseline_completeness,bio,0
31/12/2023,2023/2024,bio_baseline_composite,bio,
31/12/2023,2023/2024,emboss_baseline_score,total,
31/12/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
31/12/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
31/12/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
31/12/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
31/12/2023,2023/2024,sleep_baseline_completeness,sleep,0
31/12/2023,2023/2024,sleep_baseline_composite,sleep,
31/12/2023,2023/2024,soreness_baseline_completeness,soreness,0
31/12/2023,2023/2024,soreness_baseline_composite,soreness,
31/12/2023,2023/2024,subjective_baseline_completeness,subjective,0
31/12/2023,2023/2024,subjective_baseline_composite,subjective,
01/01/2024,2023/2024,bio_baseline_completeness,bio,0
01/01/2024,2023/2024,bio_baseline_composite,bio,
01/01/2024,2023/2024,emboss_baseline_score,total,
01/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
01/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
01/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
01/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
01/01/2024,2023/2024,sleep_baseline_completeness,sleep,0
01/01/2024,2023/2024,sleep_baseline_composite,sleep,
01/01/2024,2023/2024,soreness_baseline_completeness,soreness,0
01/01/2024,2023/2024,soreness_baseline_composite,soreness,
01/01/2024,2023/2024,subjective_baseline_completeness,subjective,0
01/01/2024,2023/2024,subjective_baseline_composite,subjective,
02/01/2024,2023/2024,bio_baseline_completeness,bio,0
02/01/2024,2023/2024,bio_baseline_composite,bio,
02/01/2024,2023/2024,emboss_baseline_score,total,-0.012901235
02/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
02/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
02/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
02/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
02/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.47368421052631576
02/01/2024,2023/2024,sleep_baseline_composite,sleep,-0.098888889
02/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.23684210526315788
02/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.684444444
02/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.47368421052631576
02/01/2024,2023/2024,subjective_baseline_composite,subjective,0.29370370370370374
03/01/2024,2023/2024,bio_baseline_completeness,bio,0
03/01/2024,2023/2024,bio_baseline_composite,bio,
03/01/2024,2023/2024,emboss_baseline_score,total,-0.085388889
03/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
03/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
03/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
03/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
03/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.39473684210526316
03/01/2024,2023/2024,sleep_baseline_composite,sleep,0.22933333333333336
03/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.2631578947368421
03/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.7965
03/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.39473684210526316
03/01/2024,2023/2024,subjective_baseline_composite,subjective,0.132
04/01/2024,2023/2024,bio_baseline_completeness,bio,0
04/01/2024,2023/2024,bio_baseline_composite,bio,
04/01/2024,2023/2024,emboss_baseline_score,total,0.11002777777777777
04/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
04/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
04/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
04/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
04/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.3225806451612903
04/01/2024,2023/2024,sleep_baseline_composite,sleep,0.119
04/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065
04/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.19
04/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.3225806451612903
04/01/2024,2023/2024,subjective_baseline_composite,subjective,0.18033333333333332
05/01/2024,2023/2024,bio_baseline_completeness,bio,0
05/01/2024,2023/2024,bio_baseline_composite,bio,
05/01/2024,2023/2024,emboss_baseline_score,total,0.08287037
05/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
05/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
05/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
05/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
05/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.2903225806451613
05/01/2024,2023/2024,sleep_baseline_composite,sleep,0.032222222
05/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065
05/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.19
05/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.2903225806451613
05/01/2024,2023/2024,subjective_baseline_composite,subjective,0.18
06/01/2024,2023/2024,bio_baseline_completeness,bio,0
06/01/2024,2023/2024,bio_baseline_composite,bio,
06/01/2024,2023/2024,emboss_baseline_score,total,0.085625
06/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.12903225806451613
06/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.04875
06/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.12903225806451613
06/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.1225
06/01/2024,2023/2024,sleep_baseline_completeness,sleep,0
06/01/2024,2023/2024,sleep_baseline_composite,sleep,
06/01/2024,2023/2024,soreness_baseline_completeness,soreness,0
06/01/2024,2023/2024,soreness_baseline_composite,soreness,
06/01/2024,2023/2024,subjective_baseline_completeness,subjective,0
06/01/2024,2023/2024,subjective_baseline_composite,subjective,
07/01/2024,2023/2024,bio_baseline_completeness,bio,0
07/01/2024,2023/2024,bio_baseline_composite,bio,
07/01/2024,2023/2024,emboss_baseline_score,total,-0.036792929
07/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.16129032258064516
07/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.13799999999999998
07/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
07/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
07/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.3548387096774194
07/01/2024,2023/2024,sleep_baseline_composite,sleep,-0.243636364
07/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.048387097
07/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.095
07/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.3548387096774194
07/01/2024,2023/2024,subjective_baseline_composite,subjective,-0.020606061
08/01/2024,2023/2024,bio_baseline_completeness,bio,0
08/01/2024,2023/2024,bio_baseline_composite,bio,
08/01/2024,2023/2024,emboss_baseline_score,total,0.067006173
08/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
08/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
08/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
08/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
08/01/2024,2023/2024,sleep_baseline_completeness,sleep,0.2903225806451613
08/01/2024,2023/2024,sleep_baseline_composite,sleep,0.003333333
08/01/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065
08/01/2024,2023/2024,soreness_baseline_composite,soreness,-0.19
08/01/2024,2023/2024,subjective_baseline_completeness,subjective,0.2903225806451613
08/01/2024,2023/2024,subjective_baseline_composite,subjective,0.1559259259259259
09/01/2024,2023/2024,bio_baseline_completeness,bio,0
09/01/2024,2023/2024,bio_baseline_composite,bio,
09/01/2024,2023/2024,emboss_baseline_score,total,
09/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
09/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
09/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
09/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
09/01/2024,2023/2024,sleep_baseline_completeness,sleep,0
09/01/2024,2023/2024,sleep_baseline_composite,sleep,
09/01/2024,2023/2024,soreness_baseline_completeness,soreness,0
09/01/2024,2023/2024,soreness_baseline_composite,soreness,
09/01/2024,2023/2024,subjective_baseline_completeness,subjective,0
09/01/2024,2023/2024,subjective_baseline_composite,subjective,
10/01/2024,2023/2024,bio_baseline_completeness,bio,0
10/01/2024,2023/2024,bio_baseline_composite,bio,
10/01/2024,2023/2024,emboss_baseline_score,total,
10/01/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
10/01/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
10/01/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/01/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/01/2024,2023/2024,sleep_baseline_completeness,sleep,0
10/01/2024,2023/2024,sleep_baseline_composite,sleep,
10/01/2024,2023/2024,soreness_baseline_completeness,soreness,0
10/01/2024,2023/2024,soreness_baseline_composite,soreness,
10/01/2024,2023/2024,subjective_baseline_completeness,subjective,0
10/01/2024,2023/2024,subjective_baseline_composite,subjective,
11/01/2024,2023/2024,bio_baseline_completeness,bio,0
